ISIN,Code,SYMBOL,SERIES,EXCH,SYMBOL2,,Symbol3
INE00ER01015,ONDOOR,ONDOOR,ST,NSE,ONDOOR,,ONDOOR.NS
INE982J01020,PAYTM,PAYTM,EQ,NSE,PAYTM,,PAYTM.NS
INE0HLU01028,MOBIKWIK,MOBIKWIK,EQ,NSE,MOBIKWIK,,MOBIKWIK.NS
INE0OPS01011,OLIL,OLIL,SM,NSE,OLIL,,OLIL.NS
INE013P01021,ONESOURCE,ONESOURCE,EQ,NSE,ONESOURCE,,ONESOURCE.NS
INE809I01019,ONMOBILE,ONMOBILE,EQ,NSE,ONMOBILE,,ONMOBILE.NS
INE350C01017,OPTIEMUS,OPTIEMUS,EQ,NSE,OPTIEMUS,,OPTIEMUS.NS
INE881D01027,OFSS,OFSS,EQ,NSE,OFSS,,OFSS.NS
INE215B01022,ORCHASP,ORCHASP,EQ,NSE,ORCHASP,,ORCHASP.NS
INE191A01027,ORCHPHARMA,ORCHPHARMA,EQ,NSE,ORCHPHARMA,,ORCHPHARMA.NS
INE0OUT01019,ORIANA,ORIANA,ST,NSE,ORIANA,,ORIANA.NS
INE730A01022,ORICONENT,ORICONENT,EQ,NSE,ORICONENT,,ORICONENT.NS
INE607D01018,ORIENTBELL,ORIENTBELL,EQ,NSE,ORIENTBELL,,ORIENTBELL.NS
INE876N01018,ORIENTCEM,ORIENTCEM,EQ,NSE,ORIENTCEM,,ORIENTCEM.NS
INE569C01020,ORIENTCER,ORIENTCER,EQ,NSE,ORIENTCER,,ORIENTCER.NS
INE142Z01019,ORIENTELEC,ORIENTELEC,EQ,NSE,ORIENTELEC,,ORIENTELEC.NS
