SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
CENTUM,EQ,2792.3,2799,2718.8,2729.2,2744.9,2792.3,12044,33135744.50,26-Aug-2025,3406,INE320B01020
CENTENKA,EQ,506.9,506.9,494.45,501.65,502.2,504.2,12705,6355409.25,26-Aug-2025,1203,INE485A01015
CENTEXT,EQ,21.22,21.87,21.05,21.35,21.84,21.6,48619,1039569.05,26-Aug-2025,573,INE281A01026
CENTURYPLY,EQ,737.35,743.95,729.1,739.6,734.6,737.35,54302,40066806.25,26-Aug-2025,7684,INE348B01021
CERA,EQ,6453.5,6475.5,6290,6312.5,6290.5,6467,7625,48468262.00,26-Aug-2025,3349,INE739E01017
CEREBRAINT,BZ,7.31,7.79,7.31,7.7,7.7,7.58,26511,197341.50,26-Aug-2025,124,INE345B01019
CESC,EQ,163.5,171.07,160.42,161.64,161.09,164.24,13455154,2247979270.71,26-Aug-2025,88936,INE486A01021
CGPOWER,EQ,677.9,684.25,668.5,671.3,669.85,677.2,10450851,7025915053.35,26-Aug-2025,127657,INE067A01029
CHALET,EQ,1031.7,1035.95,1002,1007.15,1003,1032.75,220139,223400227.10,26-Aug-2025,18651,INE427F01016
CLSEL,EQ,282.8,286.05,280.45,285.1,283.1,282.8,30135,8543323.60,26-Aug-2025,1371,INE419D01026
CMNL,SM,144.5,150,140,150,150,149.15,40500,5933437.50,26-Aug-2025,38,INE06PV01010
CHAMBLFERT,EQ,554.6,559.45,545.6,552.7,554.25,555.7,991467,548268989.25,26-Aug-2025,27716,INE085A01013
CHAMUNDA,ST,46.85,46.85,46.85,46.85,46.85,47.8,6000,281100.00,26-Aug-2025,2,INE11HG01018
CHANDAN,ST,234,234,225,225.05,225,230.25,20000,4594560.00,26-Aug-2025,24,INE0B2N01016
CHAVDA,SM,122.05,122.95,118.5,121.15,121.35,122.5,29000,3494850.00,26-Aug-2025,29,INE0PT101017
CHEMBONDCH,EQ,201,204.6,187.59,190.61,189.55,203.01,34085,6701287.28,26-Aug-2025,2103,INE0TGX01019
CHEMBOND,BE,180.45,188,179,184.88,185,183.63,14283,2645040.76,26-Aug-2025,196,INE995D01025
CHEMCON,EQ,221.05,224.95,213,215.41,214.32,222.62,26547,5788935.62,26-Aug-2025,1043,INE03YM01018
CHEMFAB,EQ,694.3,700.3,666.75,673.9,670.3,687.45,4482,3043097.15,26-Aug-2025,555,INE783X01023
CHEMPLASTS,EQ,428.1,431.65,417.9,420.75,418.2,432,51975,21991401.45,26-Aug-2025,5047,INE488A01050
CHENNPETRO,EQ,660,662.6,645.5,649.9,648,660.9,396161,259079796.10,26-Aug-2025,20270,INE178A01016
CHEVIOT,EQ,1221.9,1278,1200,1230.4,1230,1212.5,9322,11544520.10,26-Aug-2025,1186,INE974B01016
CHOICEIN,EQ,804.5,810.15,792.5,802.75,805,804.35,396518,319006788.60,26-Aug-2025,16655,INE102B01014
CHOLAHLDNG,EQ,1838.1,1859,1770,1784.5,1775,1838.1,233738,426634365.20,26-Aug-2025,20444,INE149A01033
CHOLAFIN,EQ,1510.6,1518.3,1470.1,1476.2,1477.7,1509.4,2035044,3007189925.50,26-Aug-2025,56417,INE121A01024
CIEINDIA,EQ,401,401,384.15,386.8,390,398.95,151464,58999040.70,26-Aug-2025,11688,INE536H01010
CIGNITITEC,EQ,1666,1679,1632.1,1642.1,1635,1665.3,85911,142965500.40,26-Aug-2025,8109,INE675C01017
CINELINE,EQ,90.1,92.19,89.56,90.07,89.6,92.09,10938,992034.53,26-Aug-2025,304,INE704H01022
CINEVISTA,BE,17.2,17.74,17,17,17.44,17.17,26516,455125.43,26-Aug-2025,94,INE039B01026
CIPLA,EQ,1604,1604.1,1573,1579.8,1576.6,1601.2,2332380,3691950559.90,26-Aug-2025,95888,INE059A01026
CUB,EQ,203.99,204.88,199.56,202.56,202.1,204.64,2364911,479315330.73,26-Aug-2025,57193,INE491A01021
CLEDUCATE,EQ,118.49,119,112.54,115.45,115,116.99,65578,7544087.37,26-Aug-2025,1761,INE201M01029
CLEAN,EQ,1165,1169,1131.1,1134.5,1139.9,1169.1,524813,601887543.30,26-Aug-2025,35926,INE227W01023
CMSINFO,EQ,443,444.9,430.5,432.85,435.95,445.2,919363,402006173.30,26-Aug-2025,57917,INE925R01014
COALINDIA,EQ,379,379.85,371.4,372.45,372.15,380,6381642,2386069636.15,26-Aug-2025,77633,INE522F01014
COASTCORP,EQ,33.07,33.07,31.9,32.07,32,33.07,46160,1495232.76,26-Aug-2025,661,INE377E01024
COCHINSHIP,EQ,1683.5,1687,1635.1,1641.9,1645,1683.5,490027,809860936.90,26-Aug-2025,40453,INE704P01025
COFFEEDAY,EQ,42.99,44.57,42.5,42.96,42.92,42.99,2356495,102215306.37,26-Aug-2025,11131,INE335K01011
COFORGE,EQ,1752.9,1779,1734.5,1739.3,1739,1764,1692453,2975390094.20,26-Aug-2025,87813,INE591G01025
COHANCE,EQ,902.7,908,879.7,880.85,881.75,898.25,1869106,1656187402.00,26-Aug-2025,20869,INE03QK01018
COLPAL,EQ,2280,2323.4,2276.5,2284.1,2287,2282.8,1429053,3281760136.30,26-Aug-2025,89506,INE259A01022
COMSYN,EQ,138.1,140.16,134,134.83,136,138.1,69659,9483552.20,26-Aug-2025,1099,INE073V01015
COMMITTED,ST,253.2,255,240.55,255,255,253.2,6400,1581440.00,26-Aug-2025,6,INE597Z01014
COMPUSOFT,EQ,19.4,19.74,19.26,19.32,19.35,19.79,22157,431135.00,26-Aug-2025,318,INE453B01029
CAMS,EQ,3833,3843.9,3721,3726.2,3728.6,3839.6,281776,1060004122.20,26-Aug-2025,33354,INE596I01012
CONCORDBIO,EQ,1718.6,1733.9,1688.6,1706.1,1705.2,1718.6,64094,109396299.20,26-Aug-2025,12865,INE338H01029
CEWATER,EQ,574.35,579,547.1,551.6,553.45,569.15,74749,42411996.65,26-Aug-2025,4374,INE037Z01029
CONFIPET,EQ,49.1,49.51,48.2,48.41,48.43,49.09,370551,18054965.42,26-Aug-2025,3037,INE552D01024
CONNPLEX,ST,195,197.5,185.1,190.2,191.5,194.8,165600,31493480.00,26-Aug-2025,155,INE0EAS01014
CCCL,EQ,19.86,20.44,17.25,18.39,18.24,19.86,1926658,36499902.75,26-Aug-2025,7590,INE429I01024
CONSOFINVT,EQ,187.88,187.88,180.65,183.41,184.89,186.5,4719,873456.08,26-Aug-2025,272,INE025A01027
CONCOR,EQ,544.95,544.95,527.5,528.45,528.15,544.4,1774116,942837791.80,26-Aug-2025,44239,INE111A01025
CONTROLPR,EQ,786.7,786.7,765,771.8,765,782.55,11048,8571436.10,26-Aug-2025,995,INE663B01015
COOLCAPS,SM,77.5,88.9,76.2,84.65,85,76.95,375000,31028875.00,26-Aug-2025,133,INE0HS001028
CORALFINAC,EQ,43,44.17,43,43.14,43.25,43.15,13030,569469.26,26-Aug-2025,203,INE558D01021
CORDSCABLE,EQ,186,186,177.29,177.62,177.5,184.28,10848,1952557.52,26-Aug-2025,705,INE792I01017
COROMANDEL,EQ,2389.8,2389.8,2327.9,2372,2355.1,2389.9,575727,1360186443.00,26-Aug-2025,42693,INE169A01031
COSMOFIRST,EQ,1024,1034.9,995.5,1006.3,998.8,1025.2,36846,37432763.60,26-Aug-2025,3362,INE757A01017
CCHHL,EQ,19.39,19.39,18.33,18.72,18.5,18.77,99886,1874434.19,26-Aug-2025,1587,INE652F01027
COUNCODOS,EQ,6.68,6.7,6.54,6.63,6.64,6.65,28970,191379.74,26-Aug-2025,104,INE695B01025
CPCAP,EQ,143.5,146.79,143.06,143.82,143.14,145.75,10998,1587592.96,26-Aug-2025,521,INE521J01018
CPSEETF,EQ,88,91,88,88.56,88.69,89.64,609093,54079448.34,26-Aug-2025,9815,INF457M01133
CRAFTSMAN,EQ,6839,7254.5,6755,7158,7110,6839,193047,1374696348.50,26-Aug-2025,21019,INE00LO01017
CRAYONS,SM,43.7,48.9,42,45.8,48.9,45.65,173000,7800500.00,26-Aug-2025,60,INE0OFK01019
CREATIVEYE,BE,7.46,7.46,7.15,7.4,7.4,7.46,5182,37075.52,26-Aug-2025,30,INE230B01021
CGRAPHICS,SM,218,232.2,215,227.95,225.1,221.75,53600,11986400.00,26-Aug-2025,61,INE0R7401011
CREATIVE,EQ,632.45,633.8,623.35,630.6,630,635.45,2961,1865995.30,26-Aug-2025,267,INE985W01018
CREDITACC,EQ,1375.2,1390,1352,1363,1353.9,1387.8,133573,182399084.80,26-Aug-2025,15102,INE741K01010
MUFTI,EQ,126.13,128.94,123.25,127.5,126.1,126.14,276903,35162777.93,26-Aug-2025,4846,INE220Q01020
CREST,EQ,371.45,380.05,365,375.7,379,373.3,1904,711786.35,26-Aug-2025,125,INE559D01011
CRISIL,EQ,5199.5,5221.5,5062,5093.5,5094,5199.5,40872,208844442.50,26-Aug-2025,10993,INE007A01025
CRIZAC,EQ,352.95,352.95,333,335.5,335.95,353.4,1467347,500524465.10,26-Aug-2025,21421,INE0S4R01014
CROMPTON,EQ,323,327.3,321.25,324.95,324.85,322.9,2854082,927290165.55,26-Aug-2025,28770,INE299U01018
CLSL,SM,56.2,58,56,58,58,57.35,10000,567400.00,26-Aug-2025,5,INE00NH01017
CROWN,EQ,157.99,160.9,154.7,159.45,160,157.77,13989,2197227.78,26-Aug-2025,483,INE491V01019
CSBBANK,EQ,386.05,400.7,384.5,389.55,385.5,385.9,1788433,697333940.70,26-Aug-2025,35316,INE679A01013
CSLFINANCE,EQ,303.6,305.9,287.3,292.75,289.8,304.6,17747,5273003.80,26-Aug-2025,645,INE718F01018
CUBEINVIT,IV,131,131,131,131,131,131,25000,3275000.00,26-Aug-2025,1,INE0NR623014
CUBEXTUB,BE,77.8,83.45,77.8,80.31,83.29,79.75,20213,1633872.23,26-Aug-2025,209,INE144D01012
CUMMINSIND,EQ,3880,3881.1,3815,3836.5,3826.1,3880.5,464841,1785695020.50,26-Aug-2025,34236,INE298A01020
CUPID,EQ,172.11,172.81,169.1,169.96,170.04,171.85,1349814,231163318.76,26-Aug-2025,12378,INE509F01029
CURAA,BE,331,331,330.26,330.26,330.26,337,989,326780.32,26-Aug-2025,46,INE117B01020
CYBERMEDIA,EQ,16.79,16.79,15.8,16,15.9,16.32,9767,156360.42,26-Aug-2025,227,INE278G01037
CMRSL,SM,82.1,82.1,82.1,82.1,82.1,82.5,800,65680.00,26-Aug-2025,1,INE075Z01011
CYBERTECH,EQ,161,169.5,158.52,160.35,160.7,159.18,161998,26585380.81,26-Aug-2025,4877,INE214A01019
CYIENTDLM,EQ,438.95,449.7,426.3,428.3,428,440.8,85811,37110112.10,26-Aug-2025,10044,INE055S01018
CYIENT,EQ,1240,1247.2,1200,1202.6,1206,1244,327308,398352077.80,26-Aug-2025,31606,INE136B01020
DKEGL,SM,70.5,70.5,67.8,67.8,67.8,70.5,3000,207450.00,26-Aug-2025,2,INE0GN101014
DPWIRES,EQ,230.9,241.17,222.02,224.06,223.8,230.09,57102,13234291.04,26-Aug-2025,2723,INE864X01013
DLINKINDIA,EQ,472.15,472.15,460,465.05,466.2,471.65,80471,37450135.70,26-Aug-2025,4131,INE250K01012
DPABHUSHAN,EQ,1595.5,1609.9,1560,1579.4,1571.9,1593.7,35448,55707602.00,26-Aug-2025,2211,INE266Y01019
DBCORP,EQ,266.15,268.65,264.35,266.45,264.85,266.15,83760,22292264.80,26-Aug-2025,3216,INE950I01011
DABUR,EQ,518.6,526.8,517.1,522.4,521.6,518.6,3045617,1592618307.85,26-Aug-2025,41227,INE016A01026
DALBHARAT,EQ,2332.1,2371.6,2311,2358.2,2355.9,2347.5,337514,796375674.30,26-Aug-2025,19850,INE00R701025
DALMIASUG,EQ,370.75,373.9,364.9,371.35,373.9,373.4,31590,11661309.50,26-Aug-2025,2325,INE495A01022
DAMCAPITAL,EQ,218.9,223.87,215.01,223.23,222.5,219.39,300533,66081491.60,26-Aug-2025,7438,INE284H01025
DAMODARIND,EQ,36.67,37.65,35.53,36.05,36.25,36.74,11111,403723.49,26-Aug-2025,265,INE497D01022
DANGEE,BE,4.29,4.3,4.13,4.17,4.15,4.24,49633,208073.09,26-Aug-2025,158,INE688Y01022
DANISH,SM,941,942,908.05,915.45,909,936.1,26850,24738150.00,26-Aug-2025,153,INE0YU901016
DCCL,SM,46,49,45,47.1,47.75,45.65,64000,2967100.00,26-Aug-2025,29,INE04Q901010
DATAPATTNS,EQ,2552.1,2593.9,2488,2505.6,2490.5,2557.4,207037,525120592.90,26-Aug-2025,26904,INE0IX101010
DATAMATICS,EQ,990,1009,970.3,998.25,993.5,1003.75,271620,270005602.85,26-Aug-2025,16965,INE365B01017
DAVANGERE,EQ,3.35,3.44,3.3,3.31,3.33,3.36,2138526,7110852.45,26-Aug-2025,3032,INE179G01029
DBSTOCKBRO,EQ,26.49,26.49,25.25,25.51,25.45,25.66,5292,135711.69,26-Aug-2025,83,INE921B01025
DCI,EQ,245.99,250.99,234.02,246.78,248,241.22,23463,5673744.68,26-Aug-2025,1191,INE0A1101019
DCBBANK,EQ,122.23,124.34,121.17,122.12,121.8,122.23,1892306,232353161.82,26-Aug-2025,16626,INE503A01015
DCG,SM,68.7,71.5,68.7,70,69.25,71.3,7200,499860.00,26-Aug-2025,6,INE0S8401018
DCMFINSERV,BE,6.16,6.17,5.87,5.98,6.1,5.88,13350,80535.67,26-Aug-2025,39,INE891B01012
DCM,EQ,101.5,101.5,98.42,100.33,100,100.06,7443,743380.72,26-Aug-2025,302,INE498A01018
DCMNVL,EQ,166.08,167.01,164,164.16,164.6,166.08,10682,1757311.00,26-Aug-2025,237,INE08KP01019
DCMSRIND,EQ,160,161.09,157.53,158.15,158.84,160.53,56191,8951275.14,26-Aug-2025,1266,INE843D01027
DCMSHRIRAM,EQ,1241.5,1259,1225,1242.7,1240,1241.5,59188,73561900.50,26-Aug-2025,8769,INE499A01024
DCW,EQ,76.22,76.85,74.4,74.86,74.8,76.22,661596,49793372.34,26-Aug-2025,5909,INE500A01029
DCXINDIA,EQ,266,266.15,256.15,257.35,257,266.25,527654,136974854.70,26-Aug-2025,15628,INE0KL801015
DDEVPLSTIK,EQ,318.8,320,306.3,309.4,311,317.75,126171,39261141.20,26-Aug-2025,7697,INE0HR601026
DENEERS,SM,304.1,305.95,300,302.5,300,307.3,5400,1643250.00,26-Aug-2025,9,INE0JWV01011
DENORA,EQ,857.4,864,840.1,856.1,863.95,853.75,3443,2936322.30,26-Aug-2025,513,INE244A01016
DIL,EQ,1.93,1.95,1.91,1.94,1.95,1.92,655072,1269427.64,26-Aug-2025,359,INE411Y01011
DECCANCE,EQ,1070.2,1074.9,1031.4,1044.9,1042.1,1077.5,90186,94842383.50,26-Aug-2025,4533,INE583C01021
DECCANTRAN,SM,39.9,39.9,38,39,39,39,7200,282360.00,26-Aug-2025,6,INE0S7C01019
DEEDEV,EQ,275.15,275.6,269.1,270.8,270,276.3,45305,12298560.60,26-Aug-2025,1884,INE841L01016
DEEPINDS,EQ,542.1,545.3,528.85,532.3,532,545.25,119511,64072619.55,26-Aug-2025,6715,INE0FHS01024
DBEIL,EQ,132.1,132.42,130.12,131.17,130.32,132.66,26384,3461684.63,26-Aug-2025,1104,INE0OPA01019
DEEPAKFERT,EQ,1500,1504.2,1440,1453.7,1445.3,1501.5,361893,527309360.00,26-Aug-2025,40212,INE501A01019
DEEPAKNTR,EQ,1824.2,1866,1806.8,1843.6,1845,1830.2,130949,240178266.50,26-Aug-2025,15365,INE288B01029
DELAPLEX,SM,130.5,132,128.4,128.4,128.4,131,2400,313680.00,26-Aug-2025,4,INE0SK801018
DELHIVERY,EQ,475,480.45,460.5,478.5,478.5,476.85,2980903,1419380153.05,26-Aug-2025,76914,INE148O01028
DELPHIFX,BE,203.5,203.5,185.5,198.97,200,194,6934,1324827.38,26-Aug-2025,109,INE726L01019
DELTIC,SM,70,70.25,68,68.55,68.55,70.25,15000,1033400.00,26-Aug-2025,15,INE0XRN01019
DELTACORP,EQ,85.27,87.3,83.6,86.22,86.63,85.27,4223487,359592989.07,26-Aug-2025,24146,INE124G01033
DELTAMAGNT,BE,81.27,86.23,81.27,85.39,85.5,82.13,4714,400862.92,26-Aug-2025,41,INE393A01011
DEN,EQ,36.35,36.35,35.45,35.77,35.99,36.39,218143,7834871.19,26-Aug-2025,1777,INE947J01015
DENTA,EQ,397.35,402.4,383.55,395.75,392.15,397.3,789755,310041594.55,26-Aug-2025,17246,INE0R4L01018
DESTINY,ST,125,130,125,130,130,130,13500,1695000.00,26-Aug-2025,8,INE0IGO01011
DEVIT,EQ,43.5,43.5,41.15,41.58,41.49,43.17,52832,2221845.11,26-Aug-2025,1350,INE060X01034
DEVYANI,EQ,169,175.5,167.98,174.09,173.69,169.27,8292401,1431544207.04,26-Aug-2025,69128,INE872J01023
DBOL,EQ,86.3,86.42,83,85.05,83.71,85.47,100392,8488372.84,26-Aug-2025,2151,INE0I3401014
DHAMPURSUG,EQ,128.1,129.66,127.25,127.79,127.25,128.98,105122,13488049.48,26-Aug-2025,2321,INE041A01016
DHANI,EQ,66.49,66.54,62.55,63.35,63.58,66.5,2097156,135394682.16,26-Aug-2025,16204,INE274G01010
DHANBANK,EQ,26.7,26.8,26.08,26.23,26.3,26.91,367150,9643192.15,26-Aug-2025,2469,INE680A01011
DHANLAXMI,SM,43.75,43.75,43,43.75,43.75,42.2,18000,783800.00,26-Aug-2025,9,INE0V9V01010
DHANUKA,EQ,1581.6,1610,1566.4,1600.1,1600,1597.7,64589,102722901.00,26-Aug-2025,13183,INE435G01025
DHARAN,BE,0.42,0.42,0.41,0.41,0.41,0.42,2109749,872185.51,26-Aug-2025,838,INE278R01034
DHARIWAL,ST,167.5,167.5,163,163,163,168,7200,1192800.00,26-Aug-2025,6,INE0YRN01017
DHARMAJ,BE,360,375,356.15,361.6,362,371.8,82126,29739724.75,26-Aug-2025,1786,INE00OQ01016
DHRUV,BE,65.5,66.4,63,66,65.99,65.58,2096,136849.03,26-Aug-2025,32,INE506Z01015
DHUNINV,EQ,1461.1,1462.9,1442.2,1453,1456.7,1450.3,360,522368.00,26-Aug-2025,139,INE320L01011
DTIL,EQ,196.22,197.59,194,194.33,194.64,194.77,1647,321709.61,26-Aug-2025,100,INE341R01014
DVL,EQ,345.3,345.3,337.75,338.75,338,345.2,12913,4408221.90,26-Aug-2025,762,INE477B01010
DIAMINESQ,EQ,366.5,372,360.05,363.35,362,366.45,6389,2348307.75,26-Aug-2025,579,INE591D01014
DIACABS,EQ,146,147.51,143.16,144.45,144,146.41,706487,102636219.52,26-Aug-2025,4599,INE989C01038
DICIND,EQ,603.8,604,576.15,590.1,585,591.4,1493,877516.95,26-Aug-2025,145,INE303A01010
DTL,SM,148,148,139.05,139.05,139.05,148,2400,344460.00,26-Aug-2025,2,INE0JRD01019
DIFFNKG,EQ,362,373.85,351,354.6,353.95,360.6,674791,244108523.25,26-Aug-2025,16914,INE184O01015
DGCONTENT,BE,37.63,39.48,37.49,37.76,37.76,38.45,5438,206334.82,26-Aug-2025,41,INE03JI01017
DIGIDRIVE,EQ,32.1,32.87,31.41,31.94,31.95,32.73,28453,911220.19,26-Aug-2025,613,INE0PSC01024
DIGIKORE,SM,152.7,153.7,145.15,150.25,145.15,151.95,5400,816250.00,26-Aug-2025,24,INE0QJ901011
DIGISPICE,EQ,26.5,26.54,25.1,25.25,25.2,26.24,199478,5101403.73,26-Aug-2025,1095,INE927C01020
DIGITIDE,EQ,207.6,209.69,201,201.68,201.5,206.44,263465,53814930.57,26-Aug-2025,11478,INE0U4701011
DIGJAMLMTD,BE,56.52,57.74,54.23,55.11,56.7,56.24,3675,204490.55,26-Aug-2025,25,INE731U01028
DNAMEDIA,EQ,4.74,4.74,4.65,4.7,4.7,4.74,27567,129396.87,26-Aug-2025,123,INE016M01021
DBL,EQ,470.25,476.25,465.4,471.25,471,475,117798,55484115.25,26-Aug-2025,11933,INE917M01012
DISHTV,EQ,5.17,5.17,5.08,5.13,5.13,5.18,1014275,5195286.86,26-Aug-2025,1712,INE836F01026
DCAL,BE,280,282.7,270,271.65,272,279.75,162982,44653087.45,26-Aug-2025,1577,INE385W01011
DIVGIITTS,EQ,673.95,676,654,668.8,661.2,674.95,11836,7919692.15,26-Aug-2025,1724,INE753U01022
DIVISLAB,EQ,6260,6260,6120,6190.5,6195,6248.5,546739,3382792694.00,26-Aug-2025,54834,INE361B01024
DIVINEHIRA,SM,86.1,89.6,85.9,86.05,86.3,90.1,24000,2097760.00,26-Aug-2025,15,INE0NA501011
DPEL,SM,140,140,140,140,140,138,3000,420000.00,26-Aug-2025,2,INE0SCO01019
DIVYADHAN,ST,47.9,47.9,47.6,47.6,47.6,50.1,4000,191000.00,26-Aug-2025,2,INE0QYI01019
DIXON,EQ,16900,16998,16591,16668,16669,17018,350536,5880718739.00,26-Aug-2025,62522,INE935N01020
DJML,EQ,103.66,105,100.21,102.03,102.05,103.61,16821,1732164.58,26-Aug-2025,952,INE0B1K01014
DLF,EQ,768,769.6,753,754.6,754.9,772,2452380,1857014724.70,26-Aug-2025,58290,INE271C01023
DMCC,EQ,331,337.05,321.15,323.85,321.25,333.4,45661,14893360.55,26-Aug-2025,2124,INE505A01010
DHTL,SM,46,46,46,46,46,42,800,36800.00,26-Aug-2025,1,INE0OGG01015
DODLA,EQ,1340,1419.1,1321.1,1392.1,1402,1339,126256,174995915.40,26-Aug-2025,14261,INE021O01019
DOLATALGO,EQ,80.21,82.05,79.2,79.87,80.2,80.97,249904,20177152.73,26-Aug-2025,3803,INE966A01022
DOLLAR,EQ,369,369,355.1,356.4,356.8,369.55,62189,22330726.90,26-Aug-2025,3292,INE325C01035
DOLLEX,SM,40.8,41.45,40.6,41,40.6,41.3,20000,818800.00,26-Aug-2025,5,INE0JHH01011
DOLPHIN,EQ,424.65,442.35,424.65,440.8,442,439.95,1996,870196.20,26-Aug-2025,388,INE920A01037
DOMS,EQ,2493,2493,2441.3,2461.3,2466,2493.1,40672,100148712.30,26-Aug-2025,7084,INE321T01012
DONEAR,EQ,97,97.29,93.36,94.07,95,96.43,24612,2339229.08,26-Aug-2025,837,INE668D01028
DPSCLTD,EQ,12.1,12.42,12.1,12.26,12.27,12.23,101421,1243382.74,26-Aug-2025,794,INE360C01024
AGARWALEYE,EQ,463.25,463.25,450.6,459.95,460,460.7,124159,56907569.30,26-Aug-2025,14585,INE943P01029
LALPATHLAB,EQ,3330,3395,3298.6,3308.5,3315.4,3359.9,114524,381833303.00,26-Aug-2025,24558,INE600L01024
DRREDDY,EQ,1276,1279.6,1259,1263.2,1261.1,1283.9,2798216,3537528721.60,26-Aug-2025,58260,INE089A01031
DRCSYSTEMS,BE,17.83,18.37,17.1,18.37,18.37,17.5,126572,2289737.55,26-Aug-2025,303,INE03RS01027
DREAMFOLKS,BE,147.1,147.11,141.21,141.89,142.65,148.65,182330,26033022.78,26-Aug-2025,3264,INE0JS101016
DREDGECORP,EQ,609.05,616,600.6,602,604.35,613.5,14077,8556755.90,26-Aug-2025,1918,INE506A01018
DRONE,SM,93.95,96.5,91.3,93.1,93.1,93.5,37000,3546850.00,26-Aug-2025,66,INE0P7201019
KEEPLEARN,BE,2.82,3.01,2.76,2.92,2.92,2.88,59189,172100.48,26-Aug-2025,50,INE055C01020
LIQUIDETF,EQ,999.99,1000.01,999.99,999.99,999.99,999.99,57391,57390932.23,26-Aug-2025,142,INF740KA1EU7
BANKETFADD,EQ,56.24,56.92,55.49,55.71,55.69,56.35,126051,7023532.83,26-Aug-2025,482,INF740KA1RX3
GOLDETFADD,EQ,98.57,98.57,97.96,98.13,98.1,98.01,276550,27198868.45,26-Aug-2025,228,INF740KA1SW3
ITETFADD,EQ,37.58,37.78,37.33,37.37,37.4,37.61,11933,447838.36,26-Aug-2025,63,INF740KA1SX1
NIFTY50ADD,EQ,253.98,262.5,253.98,257.98,258.23,260.5,7291,1885125.24,26-Aug-2025,263,INF740KA1CL0
EQUAL50ADD,EQ,328,328,324.5,325.28,327.55,328.59,1423,463578.73,26-Aug-2025,129,INF740KA1QK2
PSUBANKADD,EQ,70.25,70.25,68.99,69,69.29,70.34,16245,1125934.01,26-Aug-2025,189,INF740KA1SY9
PVTBANKADD,EQ,26.9,26.95,26.72,26.73,26.95,27.03,13041,349582.07,26-Aug-2025,129,INF740KA1TA7
MIDQ50ADD,EQ,247.79,250.48,246.63,247.83,250.48,249.35,1619,401973.04,26-Aug-2025,101,INF740KA1QL0
SENSEXADD,EQ,83.11,83.11,82.66,82.7,83.08,83.43,1032,85496.30,26-Aug-2025,46,INF740KA1SZ6
SILVERADD,EQ,113,113.35,112.14,112.31,112.3,112.79,374169,42138375.45,26-Aug-2025,443,INF740KA1RE3
HEALTHADD,EQ,149.04,150.98,145.64,146.05,145.99,148.3,5514,806686.82,26-Aug-2025,74,INF740KA1UF4
LIQUIDADD,EQ,1092.5,1092.5,1087.94,1087.95,1087.96,1087.65,465726,506687999.89,26-Aug-2025,379,INF740KA1UM0
NEXT30ADD,EQ,39.37,39.37,38.44,38.61,38.44,39.07,14264,553312.83,26-Aug-2025,48,INF740KA1VE5
TOP10ADD,EQ,95.27,95.29,94.5,94.65,94.68,95.55,175840,16648138.73,26-Aug-2025,923,INF740KA1UR9
DUCOL,SM,143.5,146.5,143.5,144,144,144.55,8800,1273920.00,26-Aug-2025,11,INE0LZO01015
DUCON,EQ,5.73,5.73,5.41,5.52,5.43,5.66,198077,1095102.46,26-Aug-2025,813,INE741L01018
DUGLOBAL,SM,45,46,45,46,46,45,10000,457500.00,26-Aug-2025,4,INE0HPK01020
DURLAX,SM,40.1,40.95,39.1,40,40,40.1,24000,963100.00,26-Aug-2025,12,INE0OUW01013
DWARKESH,EQ,39.95,40.83,39.25,39.55,39.28,40.18,189059,7540670.03,26-Aug-2025,1591,INE366A01041
DSSL,EQ,1004,1004,985.05,987.2,987,1004.85,14790,14659458.10,26-Aug-2025,2132,INE417B01040
DYNAMATECH,EQ,6400,6601.5,6320,6483.5,6480,6457.5,8909,57651491.50,26-Aug-2025,3649,INE221B01012
DYCL,EQ,440,448.85,432.75,438.35,438.55,440.6,310398,136332425.70,26-Aug-2025,12812,INE600Y01019
DYNAMIC,SM,135.05,135.05,127,128.9,128.75,139.05,73000,9494850.00,26-Aug-2025,103,INE0DZ701010
DYNPRO,EQ,405.15,410.95,388.25,391.55,388.25,403.1,29093,11600442.05,26-Aug-2025,2253,INE256H01015
E2E,EQ,2394.9,2394.9,2265.2,2360.6,2358.7,2362.6,46951,108733184.80,26-Aug-2025,6124,INE255Z01019
EASTSILK,BE,33.74,33.74,33.74,33.74,33.74,32.14,32,1079.68,26-Aug-2025,2,INE962C01035
EASEMYTRIP,EQ,8.79,8.85,8.29,8.4,8.37,8.81,63969267,542128710.37,26-Aug-2025,37430,INE07O001026
ECLERX,EQ,4248.8,4640,4186,4454.9,4344,4238.8,717756,3132301067.80,26-Aug-2025,81238,INE738I01010
ECOSMOBLTY,EQ,292.4,292.4,282,285.1,286.6,291.6,34873,10002026.55,26-Aug-2025,1889,INE06HJ01020
BBETF0432,EQ,1283,1283,1280.4,1280.77,1283,1284.48,1422,1822449.33,26-Aug-2025,20,INF754K01OB1
EBANKNIFTY,EQ,55.39,55.42,54.86,55.01,55.42,55.65,1876,103360.65,26-Aug-2025,44,INF754K01TE4
EBBETF0430,EQ,1529,1531.87,1525.03,1529.14,1530,1521.77,4671,7142730.45,26-Aug-2025,429,INF754K01KO2
EBBETF0431,EQ,1367.44,1370.5,1365,1365.33,1365.17,1367.44,70834,96745601.81,26-Aug-2025,181,INF754K01LE1
